,Date,Game Location,ID,Tweet,User
0,2018-10-18 01:29:14+00:00,Los Angeles,1052733311234256896,The day we’ve been waiting for is almost here! Tomorrow come watch #23 LeBron &amp; all of the Lakers take on the Blazers @7:30pm We’ll have a special menu available during Lakers games… https://www.instagram.com/p/BpDldEUBeY1/?utm_source=ig_twitter_share&amp;igshid=1r48u9wy01gaz,CornerCantinaLA
1,2018-10-18 01:41:31+00:00,Los Angeles,1052736402377633795,The day we’ve been waiting for is almost here! Tomorrow come watch #23 LeBron &amp; all of the Lakers take on the Blazers @7:30pm We’ll have a special menu available during Lakers games… https://www.instagram.com/p/BpDm8JmBTjK/?utm_source=ig_twitter_share&amp;igshid=rvexpgtzr2g7,BeelmansLA
2,2018-10-18 01:47:41+00:00,Los Angeles,1052737952080486400,"LAKERS! DM or CALL for sizes Shop in store, online or order. Call us (323)-254-1240 5689 York Blvd LA CA 90042. Open M-F 10-7 &amp; Sat 10-4. #nba #lebron #lebronjames… https://www.instagram.com/p/BpDnpOaAnfO/?utm_source=ig_twitter_share&amp;igshid=hh3bg9o1v46j",the4thquarter
3,2018-10-18 03:30:20+00:00,Los Angeles,1052763785587507200,LeBron who?? #Clippers #Nuggets #LA #Denver #NBA @Staples Center https://www.instagram.com/p/BpDzZLyA7ff/?utm_source=ig_twitter_share&amp;igshid=16fwtqoe60wuj,Dan_ODo
4,2018-10-18 03:41:33+00:00,Los Angeles,1052766607519272960,who’s lebron anyways #goclippers @Staples Center https://www.instagram.com/p/BpD0rYqHbnJ/?utm_source=ig_twitter_share&amp;igshid=7yozff6ic9cg,moneynickels
5,2018-10-18 14:14:27+00:00,Los Angeles,1052925884049608705,WHEN ITS OPENING DAY FOR THE LAKERS AND THE DODGERS STILL BALLIN #lakers #lakergang #purpleandgold #16rings #dodgers #dodgerblue #losangeles #worldseries #kershaw #kobe #shaq #lebron ’s… https://www.instagram.com/p/BpE9G98FimQ/?utm_source=ig_twitter_share&amp;igshid=fw6g1fuh45sg,spenselocness
6,2018-10-18 15:57:35+00:00,Los Angeles,1052951837144440833,I think is safe to say that Los Angeles already loves Lebron. #giantad #lebronjames #beatsbydre #nike @Downtown LA https://www.instagram.com/p/BpFI6cSBWiRSqhzcgE6UP2QnMvnxT_ztWTui_w0/?utm_source=ig_twitter_share&amp;igshid=196uczdutlzn9,henrymortega1
7,2018-10-18 16:01:07+00:00,Los Angeles,1052952725569380360,Today’s MOOD | | CANT WAIT . . . @joytaylortalks @maybeimcrazypod @Chris_Broussard @ShannonSharpe lbjcenter lebron @kingjames @lethalshooter__ blockedbyjames @hoopmixtape… https://www.instagram.com/p/BpFJTuGhich/?utm_source=ig_twitter_share&amp;igshid=6pj9m3lc22w0,AaronRobertCox
8,2018-10-18 20:04:53+00:00,Los Angeles,1053014073728745472,"“A city is not gauged by its length and width, but by the broadness of its vision and the height of its dreams. ...” #LosAngeles #DTLA #MyCity #Cali #Lebron #KingJames #Lakers #NBA… https://www.instagram.com/p/BpFlNTvBrQ-/?utm_source=ig_twitter_share&amp;igshid=438x9kkpz332",Aye_Artiiee
9,2018-10-18 20:20:00+00:00,Los Angeles,1053017876116979712,It took a Little over 2 Months for @kingjames to take over the City of Angels. Are you ready Laker Fans? Its SHOWTIME! #Lebron #KingJames #Lakers #NBA #Showtime #Lakeshow… https://www.instagram.com/p/BpFm3BxBZB6/?utm_source=ig_twitter_share&amp;igshid=tbe2oi055cam,Aye_Artiiee
10,2018-10-18 21:42:05+00:00,Los Angeles,1053038533244534788, Don’t miss out on the chance to WIN 2 Lakers tickets for only $20 Get your raffle ticket on your next visit. YES ONLY $20 Where’s all my LAKER FANS or Lebron James fans.....!!!!… https://www.instagram.com/p/BpFwPXFB3uE/?utm_source=ig_twitter_share&amp;igshid=nwjtncuiaidj,RceesBarbershop
11,2018-10-18 23:06:34+00:00,Los Angeles,1053059795001978883,Here’s something new and something old... @kingjames makes his highly awaited season debut for the @lakers tonight in Portland. Can the King live up to all the… https://www.instagram.com/aarontheartist/p/BpF51qaFHql/?utm_source=ig_twitter_share&amp;igshid=1nqlg3yu1qmc1,aarontheartist
12,2018-10-19 00:56:21+00:00,Los Angeles,1053087420692852736,Getting ready for the @lakers game and @kingjames with some @BajaBrewing and #warsteinerbrauerei #GoLakers #MexicanIPA #daseinzigwahre #Beer #bier #Cerveza #lebronjames #Lakers #NBA… https://www.instagram.com/p/BpGGilnFwKp/?utm_source=ig_twitter_share&amp;igshid=a9vqjepy7x4c,beersnbars
13,2018-10-19 01:49:57+00:00,Los Angeles,1053100910266728449,"and so it begins. let's do this @kingjames #lakeshow time #LABron #losangeleslakers @Los Angeles, California https://www.instagram.com/p/BpGMtCMFnwAmJZidhL5k2knOg2hNY7IRbZ0aYg0/?utm_source=ig_twitter_share&amp;igshid=nmllx1dwv3fw",saintshoobs
14,2018-10-19 01:59:41+00:00,Los Angeles,1053103359958437888,Make sure y'all tune in tonight at 10:30pm est! The @Lakers are back and it's the debut of @KingJames in that purple &amp; gold! Big things coming!!! #WeBack #LakerNation @Staples… https://www.instagram.com/p/BpGN0OTBg4Y/?utm_source=ig_twitter_share&amp;igshid=1ggmvytw5sfc2,Jerry_717
15,2018-10-19 02:11:47+00:00,Los Angeles,1053106406830809090,Make sure y'all tune in tonight at 10:30pm est! The @Lakers are back and it's the debut of @KingJames in that purple &amp; gold! Big things coming!!! #WeBack #LakerNation @Staples… https://www.instagram.com/p/BpGPA5tB6af/?utm_source=ig_twitter_share&amp;igshid=x27xr9o8pr1f,Jerry_717
16,2018-10-19 02:48:20+00:00,Los Angeles,1053115603802701824," What ya’ think? Agree or disagree? Comment! • • • #nba #goat #lebron #lebronjames #jordan #michaeljordan #comment #23 #repost @more_life_hoops @Los Angeles, California https://www.instagram.com/p/BpGTWnjHklm/?utm_source=ig_twitter_share&amp;igshid=1lfy3r6dussi8",Camacho_6
17,2018-10-19 03:03:31+00:00,Los Angeles,1053119423647756288,"DM or CALL for sizes Shop in store, online or order. Call us (323)-254-1240 5689 York Blvd LA CA 90042. Open M-F 10-7 &amp; Sat 10-4. #nba #lebron #lebronjames #kingjames… https://www.instagram.com/p/BpGVHxrANZx/?utm_source=ig_twitter_share&amp;igshid=1ui76wenjvqi8",the4thquarter
18,2018-10-19 03:03:53+00:00,Los Angeles,1053119518502019072,"Go LAKERS!!! #kylekuzma #joshhart #lebron #kentaviouscaldwellpope #michaelbeasley #smallfootpremiere #tbt @Regency Village and Bruin Theatres - Westwood, CA https://www.instagram.com/p/BpGVKO2AYR1/?utm_source=ig_twitter_share&amp;igshid=1f0y3qlg29b91",Unicorn29April
19,2018-10-19 03:08:14+00:00,Los Angeles,1053120611692597248,Opening night for @kingjames and the #lakers is let’s get the W guys! #lakersnation @Staples Center https://www.instagram.com/p/BpGVqKXHntv/?utm_source=ig_twitter_share&amp;igshid=12mzo71yn9ai3,RealMikeWayne
20,2018-10-19 03:16:04+00:00,Los Angeles,1053122583330205697,THE KING HAS ARRIVED . . . @lakers @kingjames @lethalshooter__ losangelesgrammers losangelesbucketlist losangeles_eats @thegame @jasonrmcintyre @jclarkthejumper j_clark4 @mrhoopstar9… https://www.instagram.com/p/BpGWKO_n1K0/?utm_source=ig_twitter_share&amp;igshid=tbgoliwojtiv,AaronRobertCox
21,2018-10-19 03:17:45+00:00,Los Angeles,1053123007105748992,Mood.... @lakers @kingjames @Fantasia Billiards https://www.instagram.com/p/BpGWv7WAn_N/?utm_source=ig_twitter_share&amp;igshid=x07v4z0f2bx9,MayorOfBurbank1
